id,lodging_revenue,other_revenue,total_revenue
4596,332.1,63.0,395.1
4597,265.44,42.0,307.44
4598,353.0,42.0,395.0
4599,238.4,103.5,341.9
4600,417.0,65.5,482.5
4601,65.83,4.5,70.33
4602,386.0,100.0,486.0
4603,373.2,58.5,431.7
4604,258.32,56.0,314.32
4605,294.3,3.0,297.3
4606,349.8,230.0,579.8
4607,349.8,256.5,606.3
4608,357.0,78.0,435.0
4609,189.0,90.0,279.0
4610,495.4,197.0,692.4
4611,563.8,151.99,715.79
4612,566.0,70.0,636.0
4613,524.7,86.5,611.2
4614,641.0,101.0,742.0
4615,239.4,42.0,281.4
4616,303.3,42.0,345.3
4617,315.8,56.0,371.8
4618,294.0,185.0,479.0
4619,491.0,160.0,651.0
4620,136.77,28.0,164.77
4621,252.9,40.0,292.9
4622,758.7,114.0,872.7
4623,448.2,184.8,633.0
4624,448.2,220.8,669.0
4625,308.55,116.25,424.8
4626,398.0,42.0,440.0
4627,279.9,180.5,460.4
4628,426.0,72.0,498.0
4629,254.7,42.0,296.7
4630,254.7,27.0,281.7
4631,254.7,33.5,288.2
4632,243.0,79.0,322.0
4633,168.6,70.5,239.1
4634,189.0,6.5,195.5
4635,189.0,26.5,215.5
4636,342.0,50.5,392.5
4637,171.0,72.0,243.0
4638,171.0,79.5,250.5
4639,171.0,26.5,197.5
4640,540.0,35.0,575.0
4641,758.7,114.0,872.7
4642,598.5,105.0,703.5
4643,758.7,114.0,872.7
4644,252.9,42.0,294.9
4645,360.75,168.0,528.75
4646,329.76,295.02,624.78
4647,252.9,42.0,294.9
4648,508.92,177.5,686.4200000000001
4649,281.47,94.5,375.97
4650,361.25,150.5,511.75
4651,315.8,56.0,371.8
4652,258.32,58.5,316.82
4653,624.0,246.3,870.3
4654,346.4,56.0,402.4
4655,1039.2,152.0,1191.2
4656,408.96,55.7,464.65999999999997
4657,1184.25,453.0,1637.25
4658,612.2,184.5,796.7
4659,0.0,51.0,51.0
4660,264.0,46.0,310.0
4661,560.25,100.0,660.25
4662,171.99,49.0,220.99
4663,394.75,238.0,632.75
4664,131.66,6.5,138.16
4665,115.8,14.0,129.8
4666,700.0,85.0,785.0
4667,429.59,184.5,614.0899999999999
4668,429.59,236.6,666.1899999999999
4669,471.59,85.0,556.5899999999999
4670,471.59,249.5,721.0899999999999
4671,255.0,15.5,270.5
4672,252.9,63.5,316.4
4673,1038.0,355.0,1393.0
4674,149.0,28.8,177.8
4675,501.0,152.5,653.5
4676,323.0,50.0,373.0
4677,168.3,52.5,220.8
4678,89.0,11.0,100.0
4679,475.5,82.0,557.5
4680,409.3,107.0,516.3
4681,252.0,287.0,539.0
4682,315.8,348.5,664.3
4683,73.0,14.0,87.0
4684,344.0,36.0,380.0
4685,340.0,76.0,416.0
4686,368.1,278.0,646.1
4687,261.0,42.0,303.0
4688,87.0,23.0,110.0
4689,119.0,32.5,151.5
4690,230.0,28.0,258.0
4691,115.5,18.0,133.5
4692,315.8,98.5,414.3
4693,337.8,86.2,424.0
4694,677.0,225.7,902.7
4695,714.0,151.5,865.5
4696,154.0,120.8,274.8
4697,484.0,148.0,632.0
4698,349.8,248.5,598.3
4699,487.8,93.99,581.79
4700,981.0,226.5,1207.5
4701,121.8,7.0,128.8
4702,782.0,289.0,1071.0
4703,67.92,7.0,74.92
4704,2409.0,252.15,2661.15
4705,2278.0,337.3,2615.3
4706,98.95,14.0,112.95
4707,518.0,270.5,788.5
4708,89.0,2.0,91.0
4709,332.1,70.5,402.6
4710,283.5,46.0,329.5
4711,315.8,56.0,371.8
4712,306.0,6.0,312.0
4713,918.0,9.0,927.0
4714,394.75,70.0,464.75
4715,189.0,24.0,213.0
4716,89.0,2.0,91.0
4717,315.8,61.0,376.8
4718,178.0,54.5,232.5
4719,349.8,56.0,405.8
4720,252.9,42.0,294.9
4721,267.45,118.0,385.45
4722,305.8,153.2,459.0
4723,232.72,21.0,253.72
4724,146.0,28.0,174.0
4725,247.35,89.5,336.85
4726,146.0,30.5,176.5
4727,146.0,30.5,176.5
4728,780.0,105.0,885.0
4729,146.0,28.0,174.0
4730,146.0,28.0,174.0
4731,297.9,42.0,339.9
4732,349.8,56.0,405.8
4733,260.0,51.0,311.0
4734,146.0,28.0,174.0
4735,597.8,82.0,679.8
4736,349.8,61.5,411.3
4737,146.0,33.0,179.0
4738,57.99,14.0,71.99000000000001
4739,119.0,7.0,126.0
4740,279.9,42.0,321.9
4741,238.0,92.0,330.0
4742,567.0,73.5,640.5
4743,500.7,280.5,781.2
4744,246.0,28.0,274.0
4745,89.0,27.0,116.0
4746,349.8,56.0,405.8
4747,246.0,28.0,274.0
4748,230.0,94.5,324.5
4749,345.0,6.0,351.0
4750,345.0,11.5,356.5
4751,171.0,84.0,255.0
4752,146.0,46.0,192.0
4753,146.0,28.0,174.0
4754,146.0,43.99,189.99
4755,349.8,56.0,405.8
4756,146.0,28.0,174.0
4757,297.9,42.0,339.9
4758,252.9,50.0,302.9
4759,279.9,54.0,333.9
4760,87.0,32.0,119.0
4761,146.0,28.0,174.0
4762,146.0,28.0,174.0
4763,146.0,28.0,174.0
4764,505.8,84.0,589.8
4765,505.8,76.0,581.8
4766,146.0,28.0,174.0
4767,146.0,28.0,174.0
4768,112.0,14.0,126.0
4769,1822.8,372.0,2194.8
4770,146.0,46.0,192.0
4771,252.9,73.0,325.9
4772,351.0,42.0,393.0
4773,177.0,135.0,312.0
4774,146.0,28.0,174.0
4775,146.0,28.0,174.0
4776,947.4,430.5,1377.9
4777,260.0,28.0,288.0
4778,89.0,2.0,91.0
4779,416.0,482.42,898.4200000000001
4780,230.0,44.0,274.0
4781,471.8,144.5,616.3
4782,376.8,67.0,443.8
4783,718.4,119.5,837.9
4784,391.0,108.0,499.0
4785,275.0,98.0,373.0
4786,456.0,299.5,755.5
4787,1188.0,178.5,1366.5
4788,362.25,135.5,497.75
4789,234.0,28.0,262.0
4790,89.0,32.0,121.0
4791,624.0,6.0,630.0
4792,177.0,105.0,282.0
4793,1040.0,22.5,1062.5
4794,119.0,32.5,151.5
4795,441.0,84.0,525.0
4796,319.0,78.5,397.5
4797,207.24,69.0,276.24
4798,207.24,42.0,249.24
4799,279.9,128.5,408.4
4800,89.0,2.0,91.0
4801,267.0,33.0,300.0
4802,252.9,42.0,294.9
4803,326.0,98.1,424.1
4804,417.0,94.1,511.1
4805,476.0,145.6,621.6
4806,204.12,6.0,210.12
4807,204.12,6.0,210.12
4808,319.0,42.0,361.0
4809,506.0,345.0,851.0
4810,555.07,109.5,664.57
4811,243.51,42.0,285.51
4812,267.0,6.0,273.0
4813,267.0,81.9,348.9
4814,359.1,63.0,422.1
4815,131.54,91.39,222.93
4816,586.8,84.0,670.8
4817,248.4,74.5,322.9
4818,267.0,6.0,273.0
4819,714.0,102.0,816.0
4820,89.0,2.0,91.0
4821,238.0,53.0,291.0
4822,94.5,22.0,116.5
4823,275.0,65.0,340.0
4824,267.0,6.0,273.0
4825,204.0,28.0,232.0
4826,801.0,18.0,819.0
4827,312.0,54.0,366.0
4828,332.1,115.0,447.1
4829,208.0,36.0,244.0
4830,598.75,183.0,781.75
4831,268.0,46.36,314.36
4832,252.9,66.5,319.4
4833,756.6,148.7,905.3
4834,291.0,42.0,333.0
4835,104.0,18.0,122.0
4836,97.8,24.0,121.8
4837,399.67,140.5,540.1700000000001
4838,477.9,79.0,556.9
4839,99.0,46.0,145.0
4840,89.0,7.9,96.9
4841,394.75,70.0,464.75
4842,270.9,42.0,312.9
4843,270.9,54.0,324.9
4844,270.9,135.0,405.9
4845,270.9,61.5,332.4
4846,89.0,14.0,103.0
4847,178.0,28.0,206.0
4848,89.0,7.0,96.0
4849,394.75,70.0,464.75
4850,338.0,74.0,412.0
4851,177.0,228.0,405.0
4852,64.68,1.0,65.68
4853,168.0,32.0,200.0
4854,89.0,2.0,91.0
4855,267.0,10.0,277.0
4856,180.0,49.0,229.0
4857,399.9,63.0,462.9
4858,127.3,31.0,158.3
4859,173.75,52.0,225.75
4860,252.9,55.0,307.9
4861,178.0,28.0,206.0
4862,127.3,46.0,173.3
4863,252.9,44.5,297.4
4864,0.0,6.0,6.0
4865,173.75,42.0,215.75
4866,167.9,28.0,195.9
4867,673.0,116.0,789.0
4868,709.9,271.5,981.4
4869,89.0,14.0,103.0
4870,177.6,33.5,211.1
4871,178.0,28.0,206.0
4872,468.9,85.5,554.4
4873,297.0,148.5,445.5
4874,287.88,39.0,326.88
4875,247.44,45.0,292.44
4876,178.0,12.0,190.0
4877,421.31,219.0,640.31
4878,267.0,6.0,273.0
4879,371.9,56.0,427.9
4880,97.0,23.0,120.0
4881,293.0,52.5,345.5
4882,180.0,739.5,919.5
4883,178.0,35.0,213.0
4884,234.9,42.0,276.9
4885,252.9,48.5,301.4
4886,356.0,53.5,409.5
4887,99.0,14.0,113.0
4888,84.9,21.0,105.9
4889,79.0,16.0,95.0
4890,0.0,0.0,0.0
4891,265.5,11.5,277.0
4892,1346.5,248.0,1594.5
4893,261.9,42.0,303.9
4894,263.0,52.5,315.5
4895,454.0,70.0,524.0
4896,523.75,167.0,690.75
4897,178.0,32.0,210.0
4898,178.0,4.0,182.0
4899,171.0,61.0,232.0
4900,135.84,14.0,149.84
4901,300.6,52.0,352.6
4902,299.0,28.0,327.0
4903,160.2,9.0,169.2
4904,664.2,180.0,844.2
4905,195.0,35.0,230.0
4906,151.8,54.0,205.8
4907,250.23,84.0,334.23
4908,429.0,15.5,444.5
4909,261.9,42.0,303.9
4910,785.7,114.0,899.7
4911,84.9,7.0,91.9
4912,97.0,62.5,159.5
4913,404.55,88.0,492.55
4914,178.0,23.0,201.0
4915,512.0,70.0,582.0
4916,512.0,54.0,566.0
4917,171.0,6.5,177.5
4918,197.31,42.0,239.31
4919,469.8,92.5,562.3
4920,171.0,6.5,177.5
4921,484.0,99.0,583.0
4922,484.0,80.0,564.0
4923,240.6,125.5,366.1
4924,416.0,56.0,472.0
4925,506.0,81.0,587.0
4926,229.5,42.0,271.5
4927,356.8,28.0,384.8
4928,356.8,43.5,400.3
4929,261.9,56.0,317.9
4930,261.9,54.0,315.9
4931,133.6,14.0,147.6
4932,89.0,12.0,101.0
4933,267.0,96.0,363.0
4934,267.0,36.0,303.0
4935,364.2,56.0,420.2
4936,267.0,48.0,315.0
4937,267.0,21.0,288.0
4938,267.0,51.0,318.0
4939,501.0,75.5,576.5
4940,366.8,56.0,422.8
4941,252.9,73.5,326.4
4942,204.42,9.5,213.92
4943,1491.0,362.4,1853.4
4944,89.0,26.0,115.0
4945,664.2,156.0,820.2
4946,392.3,56.0,448.3
4947,613.5,53.0,666.5
4948,89.0,16.0,105.0
4949,339.0,62.0,401.0
4950,339.0,97.0,436.0
4951,57.99,44.6,102.59
4952,83.32,11.5,94.82
4953,225.9,110.46,336.36
4954,383.8,56.0,439.8
4955,442.0,71.5,513.5
4956,677.7,381.0,1058.7
4957,401.0,185.0,586.0
4958,356.5,92.5,449.0
4959,103.34,7.0,110.34
4960,401.0,185.0,586.0
4961,401.0,193.0,594.0
4962,837.0,257.0,1094.0
4963,89.2,7.0,96.2
4964,256.0,56.0,312.0
4965,104.0,14.0,118.0
4966,363.5,16.0,379.5
4967,186.6,28.0,214.6
4968,448.0,71.0,519.0
4969,357.19,304.0,661.19
4970,454.0,70.0,524.0
4971,83.0,30.0,113.0
4972,290.3,98.0,388.3
4973,177.0,44.5,221.5
4974,177.0,47.0,224.0
4975,290.3,61.5,351.8
4976,216.75,26.0,242.75
4977,128.7,21.0,149.7
4978,289.0,56.5,345.5
4979,289.0,47.0,336.0
4980,456.9,58.5,515.4
4981,216.75,31.5,248.25
4982,392.3,207.5,599.8
4983,234.0,48.5,282.5
4984,0.0,0.0,0.0
4985,382.5,110.5,493.0
4986,394.75,70.0,464.75
4987,275.0,56.0,331.0
4988,677.7,150.0,827.7
4989,996.0,172.5,1168.5
4990,116.0,26.5,142.5
4991,362.7,306.5,669.2
4992,87.0,22.5,109.5
4993,311.4,42.0,353.4
4994,934.2,114.5,1048.7
4995,429.25,207.5,636.75
4996,369.25,597.0,966.25
4997,365.3,89.2,454.5
4998,289.0,8.0,297.0
4999,69.3,10.0,79.3
5000,189.0,114.0,303.0
5001,501.0,318.0,819.0
5002,119.7,21.0,140.7
5003,924.0,175.75,1099.75
5004,198.0,24.0,222.0
5005,150.17,14.0,164.17
5006,281.8,56.0,337.8
5007,124.0,30.0,154.0
5008,106.0,44.0,150.0
5009,230.0,28.0,258.0
5010,112.0,88.0,200.0
5011,106.0,44.0,150.0
5012,112.0,88.0,200.0
5013,112.0,88.0,200.0
5014,0.0,2.0,2.0
5015,112.0,88.0,200.0
5016,112.0,90.5,202.5
5017,106.0,44.0,150.0
5018,112.0,88.0,200.0
5019,224.0,176.0,400.0
5020,112.0,88.0,200.0
5021,112.0,88.0,200.0
5022,112.0,88.0,200.0
5023,112.0,90.5,202.5
5024,112.0,87.0,199.0
5025,112.0,88.0,200.0
5026,112.0,88.0,200.0
5027,112.0,88.0,200.0
5028,112.0,88.0,200.0
5029,112.0,88.0,200.0
5030,279.9,69.0,348.9
5031,106.0,59.0,165.0
5032,487.0,70.0,557.0
5033,437.25,220.5,657.75
5034,346.7,56.0,402.7
5035,320.4,86.0,406.4
5036,153.0,40.0,193.0
5037,69.77,18.0,87.77
5038,315.8,63.5,379.3
5039,215.84,56.0,271.84000000000003
5040,107.0,35.0,142.0
5041,392.3,60.0,452.3
5042,392.3,168.0,560.3
5043,89.0,23.0,112.0
5044,637.0,107.5,744.5
5045,193.5,54.0,247.5
5046,193.5,40.0,233.5
5047,168.6,28.0,196.6
5048,412.25,119.5,531.75
5049,274.5,42.0,316.5
5050,106.8,23.0,129.8
5051,89.0,28.0,117.0
5052,244.12,68.0,312.12
5053,326.15,83.5,409.65
5054,326.15,72.5,398.65
5055,89.0,60.0,149.0
5056,807.0,378.0,1185.0
5057,477.85,194.0,671.85
5058,666.0,102.0,768.0
5059,222.0,43.0,265.0
5060,250.0,48.5,298.5
5061,105.0,14.0,119.0
5062,109.2,14.0,123.2
5063,89.0,41.5,130.5
5064,250.0,119.5,369.5
5065,178.0,51.0,229.0
5066,422.0,77.0,499.0
5067,267.0,39.15,306.15
5068,979.0,164.4,1143.4
5069,481.25,262.5,743.75
5070,583.8,98.0,681.8
5071,238.0,115.6,353.6
5072,194.0,90.5,284.5
5073,360.0,21.0,381.0
5074,267.0,44.6,311.6
5075,431.26,115.0,546.26
5076,354.0,50.0,404.0
5077,93.3,14.0,107.3
5078,183.0,55.5,238.5
5079,120.0,23.0,143.0
5080,514.2,245.5,759.7
5081,87.0,14.0,101.0
5082,336.15,93.0,429.15
5083,263.4,61.5,324.9
5084,400.8,56.0,456.8
5085,239.4,42.0,281.4
5086,260.99,69.0,329.99
5087,236.0,112.0,348.0
5088,881.0,2508.5,3389.5
5089,119.0,14.0,133.0
5090,881.0,486.5,1367.5
5091,119.0,2.0,121.0
5092,79.48,33.5,112.98
5093,208.0,46.0,254.0
5094,152.0,24.0,176.0
5095,406.32,105.0,511.32
5096,119.7,21.0,140.7
5097,597.8,115.5,713.3
5098,881.0,476.0,1357.0
5099,252.6,38.4,291.0
5100,186.6,34.5,221.1
5101,881.0,476.0,1357.0
5102,217.14,3.0,220.14
5103,458.21,51.0,509.21
5104,0.0,28.5,28.5
5105,0.0,2.0,2.0
5106,88.87,26.5,115.37
5107,479.19,90.0,569.19
5108,492.5,79.0,571.5
5109,356.0,72.25,428.25
5110,881.0,476.0,1357.0
5111,342.15,61.0,403.15
5112,204.0,48.0,252.0
5113,772.0,267.15,1039.15
5114,417.0,63.0,480.0
5115,534.0,71.0,605.0
5116,320.4,286.5,606.9
5117,320.4,38.0,358.4
5118,534.0,65.0,599.0
5119,359.1,108.5,467.6
5120,283.5,6.0,289.5
5121,525.5,84.5,610.0
5122,75.32,24.0,99.32
5123,1249.2,350.8,1600.0
5124,588.0,145.5,733.5
5125,238.44,42.0,280.44
5126,447.0,109.5,556.5
5127,238.44,42.0,280.44
5128,402.0,78.5,480.5
5129,93.3,14.0,107.3
5130,229.54,50.5,280.03999999999996
5131,164.9,68.0,232.9
5132,312.48,172.5,484.98
5133,199.86,105.0,304.86
5134,199.89,42.0,241.89
5135,318.0,52.0,370.0
5136,934.2,366.0,1300.2
5137,318.6,4296.0,4614.6
5138,345.0,34.5,379.5
5139,486.9,48.0,534.9
5140,238.0,44.0,282.0
5141,249.0,53.0,302.0
5142,184.8,40.0,224.8
5143,184.8,48.0,232.8
5144,184.8,54.99,239.79000000000002
5145,196.2,73.5,269.7
5146,220.38,31.5,251.88
5147,1069.89,276.5,1346.39
5148,78.78,20.5,99.28
5149,298.0,136.0,434.0
5150,416.4,204.6,621.0
5151,125.0,7.0,132.0
5152,238.0,51.4,289.4
5153,123.52,233.5,357.02
5154,372.0,42.0,414.0
5155,693.1,258.0,951.1
5156,344.72,203.2,547.9200000000001
5157,130.06,32.0,162.06
5158,436.5,42.0,478.5
5159,204.0,81.5,285.5
5160,195.0,25.0,220.0
5161,204.0,60.0,264.0
5162,84.0,44.5,128.5
5163,204.0,70.0,274.0
5164,204.0,50.0,254.0
5165,204.0,50.0,254.0
5166,204.0,68.5,272.5
5167,204.0,62.0,266.0
5168,204.0,50.0,254.0
5169,204.0,50.0,254.0
5170,204.0,50.0,254.0
5171,204.0,50.0,254.0
5172,291.0,82.5,373.5
5173,291.0,87.5,378.5
5174,204.0,50.0,254.0
5175,204.0,50.0,254.0
5176,428.4,69.0,497.4
5177,549.0,69.5,618.5
5178,220.38,6.0,226.38
5179,202.0,46.0,248.0
5180,1102.05,168.0,1270.05
5181,1102.05,168.0,1270.05
5182,367.35,56.0,423.35
5183,255.0,22.0,277.0
5184,94.5,31.0,125.5
5185,213.6,28.0,241.6
5186,850.5,220.5,1071.0
5187,283.5,44.0,327.5
5188,640.8,76.0,716.8
5189,119.0,32.5,151.5
5190,356.0,80.0,436.0
5191,238.0,28.0,266.0
5192,111.8,37.2,149.0
5193,478.8,84.0,562.8
5194,252.9,66.5,319.4
5195,261.0,69.0,330.0
5196,87.0,14.0,101.0
5197,427.2,65.0,492.2
5198,189.0,46.5,235.5
5199,104.0,27.0,131.0
5200,327.0,74.0,401.0
5201,71.4,13.5,84.9
5202,372.0,54.5,426.5
5203,208.0,28.0,236.0
5204,208.0,43.0,251.0
5205,175.6,44.0,219.6
5206,238.0,71.5,309.5
5207,359.1,63.0,422.1
5208,320.4,49.0,369.4
5209,606.0,84.0,690.0
5210,189.0,42.0,231.0
5211,252.9,49.0,301.9
5212,1102.05,177.0,1279.05
5213,213.6,28.0,241.6
5214,640.8,84.0,724.8
5215,369.0,42.0,411.0
5216,89.0,2.0,91.0
5217,340.2,84.5,424.7
5218,238.0,46.0,284.0
5219,320.4,45.0,365.4
5220,936.48,144.0,1080.48
5221,341.3,56.0,397.3
5222,216.0,46.0,262.0
5223,216.0,46.0,262.0
5224,216.0,46.0,262.0
5225,174.0,42.0,216.0
5226,290.0,142.0,432.0
5227,290.0,142.0,432.0
5228,216.0,46.0,262.0
5229,232.0,92.0,324.0
5230,232.0,92.0,324.0
5231,249.0,54.0,303.0
5232,177.0,150.5,327.5
5233,691.2,114.0,805.2
5234,268.0,124.5,392.5
5235,237.0,27.0,264.0
5236,345.0,75.0,420.0
5237,237.0,27.0,264.0
5238,249.0,55.0,304.0
5239,249.0,54.0,303.0
5240,249.0,54.0,303.0
5241,249.0,54.0,303.0
5242,268.0,53.5,321.5
5243,420.4,109.0,529.4
5244,171.99,44.5,216.49
5245,249.0,492.0,741.0
5246,184.68,26.0,210.68
5247,249.0,48.0,297.0
5248,237.0,24.0,261.0
5249,249.0,48.0,297.0
5250,455.9,133.0,588.9
5251,448.2,88.5,536.7
5252,354.0,168.94,522.94
5253,249.0,180.5,429.5
5254,106.5,48.0,154.5
5255,147.17,28.0,175.17
5256,249.0,45.0,294.0
5257,249.0,45.0,294.0
5258,118.0,16.0,134.0
5259,327.0,114.0,441.0
5260,640.8,84.0,724.8
5261,508.5,200.0,708.5
5262,477.9,76.0,553.9
5263,82.5,78.0,160.5
5264,686.4,180.0,866.4
5265,981.0,291.72,1272.72
5266,213.6,31.0,244.6
5267,239.4,54.0,293.4
5268,105.0,7.0,112.0
5269,315.0,21.0,336.0
5270,417.0,68.0,485.0
5271,230.4,42.0,272.4
5272,238.0,14.5,252.5
5273,505.75,76.0,581.75
5274,85.5,26.0,111.5
5275,375.3,122.25,497.55
5276,322.9,77.5,400.4
5277,359.1,138.0,497.1
5278,187.95,81.0,268.95
5279,56.0,44.0,100.0
5280,380.0,175.0,555.0
5281,56.0,44.0,100.0
5282,56.0,44.0,100.0
5283,53.0,22.0,75.0
5284,56.0,44.0,100.0
5285,56.0,44.0,100.0
5286,56.0,44.0,100.0
5287,53.0,22.0,75.0
5288,56.0,44.0,100.0
5289,0.0,1.0,1.0
5290,56.0,44.0,100.0
5291,56.0,44.0,100.0
5292,56.0,44.0,100.0
5293,56.0,44.0,100.0
5294,53.0,22.0,75.0
5295,56.0,44.0,100.0
5296,56.0,44.0,100.0
5297,56.0,44.0,100.0
5298,192.0,45.0,237.0
5299,56.0,44.0,100.0
5300,56.0,44.0,100.0
5301,427.2,264.5,691.7
5302,56.0,44.0,100.0
5303,53.0,22.0,75.0
5304,168.6,28.0,196.6
5305,168.6,28.0,196.6
5306,323.0,30.5,353.5
5307,164.9,21.0,185.9
5308,207.24,228.5,435.74
5309,205.7,51.5,257.2
5310,177.0,83.5,260.5
5311,207.24,53.5,260.74
5312,3130.0,371.2,3501.2
5313,207.24,42.0,249.24
5314,171.0,31.0,202.0
5315,132.0,17.5,149.5
5316,363.4,138.5,501.9
5317,420.6,167.5,588.1
5318,192.0,71.0,263.0
5319,464.6,249.0,713.6
5320,397.2,732.5,1129.7
5321,332.8,56.0,388.8
5322,195.0,34.0,229.0
5323,195.6,36.0,231.6
5324,382.0,88.8,470.8
5325,383.8,516.0,899.8
5326,119.0,2.0,121.0
5327,506.0,209.0,715.0
5328,711.6,90.0,801.6
5329,302.4,52.0,354.4
5330,907.2,114.0,1021.2
5331,380.0,338.5,718.5
5332,265.5,78.0,343.5
5333,336.5,123.0,459.5
5334,187.0,28.0,215.0
5335,424.1,231.0,655.1
5336,420.75,202.0,622.75
5337,362.0,37.42,399.42
5338,676.8,84.5,761.3
5339,119.0,31.0,150.0
5340,208.0,22.0,230.0
5341,467.4,80.0,547.4
5342,357.0,42.0,399.0
5343,106.0,11.0,117.0
5344,252.9,51.0,303.9
5345,367.8,75.5,443.3
5346,213.6,152.0,365.6
5347,741.85,98.0,839.85
5348,268.0,42.0,310.0
5349,280.8,102.0,382.8
5350,446.0,112.0,558.0
5351,254.7,21.0,275.7
5352,216.75,34.0,250.75
5353,216.75,31.5,248.25
5354,234.0,29.23,263.23
5355,446.0,87.5,533.5
5356,306.3,148.8,455.1
5357,209.31,61.5,270.81
5358,209.31,60.0,269.31
5359,324.3,70.5,394.8
5360,720.9,119.0,839.9
5361,918.9,435.4,1354.3
5362,372.0,123.5,495.5
5363,243.6,93.5,337.1
5364,363.45,186.0,549.45
5365,256.5,655.0,911.5
5366,121.15,56.0,177.15
5367,256.5,40.5,297.0
5368,189.9,80.0,269.9
5369,256.5,79.0,335.5
5370,238.5,21.5,260.0
5371,168.6,28.0,196.6
5372,79.5,9.5,89.0
5373,119.0,14.0,133.0
5374,124.3,28.0,152.3
5375,417.0,204.95,621.95
5376,115.0,7.0,122.0
5377,115.0,7.0,122.0
5378,741.85,98.0,839.85
5379,252.9,85.0,337.9
5380,320.4,190.0,510.4
5381,823.45,147.0,970.45
5382,349.8,60.0,409.8
5383,349.8,56.0,405.8
5384,375.0,85.0,460.0
5385,284.4,65.5,349.9
5386,72.0,6.0,78.0
5387,244.5,80.5,325.0
5388,676.8,119.0,795.8
5389,109.0,25.0,134.0
5390,350.65,90.2,440.84999999999997
5391,188.7,79.5,268.2
5392,565.0,35.0,600.0
5393,366.8,63.0,429.8
5394,256.0,85.0,341.0
5395,178.0,32.0,210.0
5396,449.9,123.0,572.9
5397,119.0,10.0,129.0
5398,357.0,3.0,360.0
5399,290.15,70.0,360.15
5400,366.8,130.5,497.3
5401,268.0,28.0,296.0
5402,315.8,74.5,390.3
5403,238.0,58.0,296.0
5404,315.8,56.0,371.8
5405,323.0,279.5,602.5
5406,442.0,42.0,484.0
5407,222.0,102.74,324.74
5408,65.03,59.1,124.13
5409,94.93,49.2,144.13
5410,61.15,7.0,68.15
5411,94.2,50.0,144.2
5412,115.0,16.0,131.0
5413,115.0,7.0,122.0
5414,147.0,57.0,204.0
5415,249.3,42.0,291.3
5416,185.88,38.4,224.28
5417,222.0,81.0,303.0
5418,222.0,81.0,303.0
5419,234.0,162.0,396.0
5420,222.0,81.0,303.0
5421,234.0,162.0,396.0
5422,222.0,108.0,330.0
5423,357.35,97.6,454.95000000000005
5424,234.0,162.0,396.0
5425,234.0,162.0,396.0
5426,234.0,162.0,396.0
5427,234.0,162.0,396.0
5428,234.0,162.0,396.0
5429,310.7,136.0,446.7
5430,315.0,199.5,514.5
5431,293.4,42.0,335.4
5432,252.9,81.0,333.9
5433,213.96,72.0,285.96000000000004
5434,298.88,56.0,354.88
5435,318.6,102.0,420.6
5436,312.75,35.0,347.75
5437,277.95,47.25,325.2
5438,315.8,59.0,374.8
5439,1808.7,237.0,2045.7
5440,315.8,79.0,394.8
5441,84.3,28.0,112.3
5442,119.0,21.5,140.5
5443,188.4,28.0,216.4
5444,259.62,112.0,371.62
5445,358.0,339.0,697.0
5446,238.0,82.5,320.5
5447,309.3,65.5,374.8
5448,97.8,23.0,120.8
5449,1800.6,381.0,2181.6
5450,748.95,152.0,900.95
5451,247.35,31.5,278.85
5452,1800.6,309.0,2109.6
5453,427.8,112.8,540.6
5454,119.0,33.0,152.0
5455,438.95,221.5,660.45
5456,500.45,120.0,620.45
5457,438.95,153.5,592.45
5458,438.95,98.0,536.95
5459,500.45,333.48,833.9300000000001
5460,188.4,28.0,216.4
5461,514.29,101.0,615.29
5462,525.62,138.0,663.62
5463,392.4,66.0,458.4
5464,117.0,19.0,136.0
5465,311.05,186.0,497.05
5466,94.93,41.2,136.13
5467,357.0,3.0,360.0
5468,188.0,14.0,202.0
5469,589.78,161.0,750.78
5470,414.2,110.0,524.2
5471,243.9,67.5,311.4
5472,432.91,125.0,557.9100000000001
5473,578.78,83.1,661.88
5474,76.5,11.0,87.5
5475,186.6,46.0,232.6
5476,121.8,7.0,128.8
5477,361.25,97.5,458.75
5478,357.0,69.0,426.0
5479,261.9,42.0,303.9
5480,155.23,4.0,159.23
5481,326.06,43.0,369.06
5482,324.3,92.0,416.3
5483,324.3,108.5,432.8
5484,429.5,100.5,530.0
5485,332.8,115.0,447.8
5486,236.32,68.0,304.32
5487,357.0,42.0,399.0
5488,343.8,86.1,429.9
5489,403.75,95.0,498.75
5490,256.0,98.0,354.0
5491,923.9,124.5,1048.4
5492,61.0,16.5,77.5
5493,192.0,44.5,236.5
5494,403.25,70.0,473.25
5495,289.0,82.0,371.0
5496,459.35,70.0,529.35
5497,582.35,141.0,723.35
5498,56.5,7.0,63.5
5499,61.0,14.0,75.0
5500,358.3,160.5,518.8
5501,422.9,56.0,478.9
5502,525.28,98.0,623.28
5503,129.0,34.5,163.5
5504,61.0,14.0,75.0
5505,306.0,82.0,388.0
5506,678.6,84.0,762.6
5507,996.0,132.0,1128.0
5508,756.0,114.0,870.0
5509,546.0,54.0,600.0
5510,256.0,838.0,1094.0
5511,367.0,6.0,373.0
5512,256.0,72.0,328.0
5513,520.85,145.5,666.35
5514,343.8,148.0,491.8
5515,61.0,16.0,77.0
5516,375.3,212.5,587.8
5517,324.0,95.0,419.0
