id,bookings_checked_in,bookings_no_showed,bookings_canceled,average_lead_time,days_since_creation,distribution_channel,persons_nights,room_nights
864,1,0,0,14,1065,Direct,4,2
866,1,0,0,13,1065,Direct,10,10
867,1,0,0,1,1065,Travel Agent/Operator,1,1
868,1,0,0,1,1065,Direct,12,3
872,1,0,0,81,1064,Travel Agent/Operator,6,3
873,1,0,0,81,1064,Travel Agent/Operator,6,3
877,1,0,0,0,1064,Direct,6,3
878,1,0,0,81,1064,Direct,4,2
880,1,0,0,81,1064,Direct,4,2
882,1,0,0,4,1064,Travel Agent/Operator,6,3
884,1,0,0,0,1064,Direct,8,4
885,1,0,0,0,1064,Direct,6,3
886,1,0,0,69,1064,Travel Agent/Operator,6,3
888,1,0,0,4,1063,Travel Agent/Operator,6,3
890,1,0,0,13,1063,Corporate,2,2
891,2,0,0,3,1063,Corporate,4,4
892,1,0,0,9,1063,Corporate,2,2
893,1,0,0,6,1063,Travel Agent/Operator,8,4
895,1,0,0,5,1063,Travel Agent/Operator,5,1
900,1,0,0,60,1063,Travel Agent/Operator,4,2
902,1,0,0,79,1063,Travel Agent/Operator,6,3
904,1,0,0,20,1062,Travel Agent/Operator,6,3
906,1,0,0,55,1062,Travel Agent/Operator,6,3
908,1,0,0,0,1062,Direct,4,2
909,1,0,0,3,1062,Travel Agent/Operator,1,1
910,1,0,0,14,1062,Direct,1,1
911,1,0,0,14,1062,Direct,1,1
912,1,0,0,70,1062,Travel Agent/Operator,14,7
914,1,0,0,20,1062,Direct,3,3
915,1,0,0,15,1062,Corporate,1,1
916,1,0,0,0,1061,Travel Agent/Operator,1,1
917,1,0,0,9,1061,Travel Agent/Operator,2,1
919,1,0,0,4,1061,Travel Agent/Operator,4,2
920,1,0,0,5,1061,Travel Agent/Operator,3,3
921,2,0,0,3,1061,Corporate,2,2
923,1,0,0,22,1061,Direct,4,2
925,1,0,0,0,1061,Travel Agent/Operator,1,1
926,1,0,0,10,1061,Travel Agent/Operator,4,2
928,1,0,0,16,1061,Travel Agent/Operator,4,4
929,1,2,0,3,1061,Direct,3,3
930,1,0,0,5,1060,Travel Agent/Operator,6,3
932,1,0,0,0,1060,Direct,4,2
933,1,0,0,9,1060,Direct,2,2
934,1,0,0,12,1060,Direct,2,2
935,1,0,0,6,1060,Travel Agent/Operator,3,3
936,1,0,0,13,1060,Travel Agent/Operator,8,4
938,1,0,0,5,1060,Travel Agent/Operator,8,4
940,1,0,0,1,1060,Direct,6,2
942,1,0,0,1,1060,Travel Agent/Operator,2,2
944,1,0,0,5,1060,Travel Agent/Operator,2,1
946,2,0,0,0,1060,Direct,6,4
948,1,0,0,31,1060,Corporate,2,1
949,1,0,0,9,1059,Direct,1,1
950,1,0,0,31,1059,Corporate,2,2
951,1,0,0,31,1059,Corporate,4,2
953,1,0,0,4,1059,Travel Agent/Operator,4,2
955,1,0,0,31,1059,Corporate,4,2
957,1,0,0,4,1059,Direct,1,1
958,1,0,0,31,1059,Corporate,4,2
960,1,0,0,31,1059,Corporate,4,2
961,1,0,0,35,1059,Travel Agent/Operator,4,2
962,1,0,0,31,1059,Corporate,4,2
963,1,0,0,31,1059,Corporate,4,2
965,1,0,0,34,1059,Travel Agent/Operator,12,6
967,1,0,0,31,1059,Corporate,2,2
968,1,0,0,0,1059,Direct,2,1
969,1,0,0,4,1059,Direct,3,3
970,1,0,0,4,1058,Travel Agent/Operator,8,4
972,1,0,0,0,1058,Direct,2,2
974,1,0,0,15,1058,Corporate,2,2
975,1,0,0,7,1058,Corporate,2,2
976,1,0,0,16,1058,Corporate,1,1
977,1,0,0,13,1058,Corporate,4,4
978,1,0,0,8,1058,Corporate,1,1
979,1,0,0,59,1058,Travel Agent/Operator,6,3
981,1,0,0,6,1058,Travel Agent/Operator,6,3
983,1,0,0,2,1058,Corporate,2,2
985,1,0,0,0,1058,Travel Agent/Operator,6,3
987,2,0,0,1,1058,Direct,4,2
989,1,0,0,13,1058,Corporate,8,4
990,1,0,0,13,1058,Corporate,4,4
991,1,0,0,14,1058,Corporate,6,3
993,1,0,0,15,1058,Corporate,2,2
994,1,0,0,13,1058,Corporate,4,4
995,1,0,0,0,1058,Direct,3,1
998,1,0,0,6,1058,Travel Agent/Operator,4,2
1000,1,0,0,70,1058,Travel Agent/Operator,4,2
1002,1,0,0,7,1058,Corporate,2,2
1003,1,0,0,2,1058,Travel Agent/Operator,2,1
1004,1,0,0,22,1058,Travel Agent/Operator,6,3
1006,1,0,0,129,1058,Travel Agent/Operator,6,3
1008,1,0,0,6,1058,Travel Agent/Operator,4,2
1010,1,0,0,13,1058,Corporate,4,4
1011,1,0,0,9,1057,Direct,8,4
1013,1,0,0,15,1057,Corporate,3,3
1014,1,0,0,0,1057,Direct,2,1
1016,1,0,0,0,1057,Travel Agent/Operator,2,1
1018,1,0,0,58,1057,Travel Agent/Operator,10,5
1020,1,0,0,9,1057,Travel Agent/Operator,6,3
1022,1,0,0,61,1057,Travel Agent/Operator,10,5
1024,1,0,0,58,1057,Travel Agent/Operator,6,3
1026,1,0,0,2,1057,Travel Agent/Operator,3,1
1029,1,0,0,85,1057,Travel Agent/Operator,10,5
1031,1,0,0,2,1057,Travel Agent/Operator,3,3
1032,1,0,0,81,1057,Direct,4,2
1034,1,0,0,81,1057,Direct,4,2
1035,1,0,0,8,1057,Travel Agent/Operator,10,5
1037,1,0,0,15,1057,Corporate,6,3
1039,1,0,0,16,1057,Travel Agent/Operator,6,3
1040,1,0,0,14,1057,Corporate,4,4
1041,1,0,0,95,1057,Travel Agent/Operator,6,3
1043,1,0,0,73,1057,Direct,8,4
1045,1,0,0,2,1057,Direct,4,2
1047,1,0,0,2,1056,Travel Agent/Operator,3,1
1049,1,0,0,40,1056,Travel Agent/Operator,6,3
1051,1,0,0,0,1056,Direct,1,1
1052,1,0,0,10,1056,Direct,1,1
1053,1,0,0,0,1056,Direct,5,1
1057,1,0,0,5,1056,Direct,12,3
1061,1,0,0,10,1056,Direct,9,3
1063,1,0,0,4,1056,Travel Agent/Operator,4,2
1065,1,0,0,4,1056,Travel Agent/Operator,4,2
1067,1,0,0,4,1056,Travel Agent/Operator,12,3
1069,1,0,0,1,1056,Travel Agent/Operator,4,4
1070,1,0,0,12,1056,Direct,6,2
1073,1,0,0,12,1056,Direct,6,2
1075,1,0,0,17,1056,Travel Agent/Operator,4,2
1077,1,0,0,0,1056,Direct,2,1
1078,1,0,0,23,1055,Travel Agent/Operator,6,3
1081,1,0,0,137,1055,Travel Agent/Operator,9,3
1084,1,0,0,137,1055,Travel Agent/Operator,9,3
1087,1,0,0,23,1055,Travel Agent/Operator,6,3
1088,1,0,0,8,1055,Travel Agent/Operator,2,1
1089,1,0,0,64,1055,Travel Agent/Operator,6,3
1090,1,0,0,92,1055,Direct,3,1
1093,1,0,0,51,1055,Direct,3,3
1094,1,0,0,51,1055,Direct,3,3
1095,1,0,0,1,1055,Travel Agent/Operator,6,3
1097,1,0,0,39,1055,Travel Agent/Operator,6,2
1100,1,0,0,68,1055,Travel Agent/Operator,8,4
1102,1,0,0,19,1055,Direct,1,1
1103,1,0,0,0,1055,Direct,4,2
1105,1,0,0,48,1055,Travel Agent/Operator,6,3
1107,1,0,0,2,1055,Direct,4,2
1108,1,0,0,132,1055,Travel Agent/Operator,6,3
1110,1,0,0,12,1055,Travel Agent/Operator,8,4
1114,1,0,0,59,1055,Travel Agent/Operator,8,4
1116,1,0,0,59,1055,Travel Agent/Operator,8,4
1118,1,0,0,59,1055,Travel Agent/Operator,8,4
1120,1,0,0,59,1055,Travel Agent/Operator,8,4
1122,1,0,0,59,1055,Travel Agent/Operator,8,4
1124,1,0,0,59,1055,Travel Agent/Operator,8,4
1126,1,0,0,59,1055,Travel Agent/Operator,8,4
1128,2,0,0,6,1055,Direct,6,3
1130,2,0,0,0,1055,Direct,3,3
1131,1,0,0,59,1055,Travel Agent/Operator,8,4
1133,1,0,0,59,1055,Travel Agent/Operator,8,4
1135,1,0,0,59,1055,Travel Agent/Operator,8,4
1137,1,0,0,59,1055,Travel Agent/Operator,8,4
1139,1,0,0,59,1055,Travel Agent/Operator,4,4
1140,1,0,0,59,1055,Travel Agent/Operator,4,4
1141,1,0,0,59,1055,Travel Agent/Operator,8,4
1143,1,0,0,59,1055,Travel Agent/Operator,8,4
1145,1,0,0,59,1055,Travel Agent/Operator,8,4
1147,1,0,0,59,1055,Travel Agent/Operator,8,4
1149,1,0,0,1,1055,Direct,2,1
1151,1,0,0,59,1055,Travel Agent/Operator,4,4
1152,1,0,0,59,1055,Travel Agent/Operator,4,4
1153,1,0,0,59,1055,Travel Agent/Operator,8,4
1155,1,0,0,59,1055,Travel Agent/Operator,8,4
1157,1,0,0,59,1055,Travel Agent/Operator,8,4
1159,1,0,0,59,1055,Travel Agent/Operator,8,4
1161,1,0,0,59,1055,Travel Agent/Operator,8,4
1163,1,0,0,59,1055,Travel Agent/Operator,8,4
1165,1,0,0,59,1055,Travel Agent/Operator,8,4
1167,1,0,0,59,1055,Travel Agent/Operator,8,4
1169,1,0,0,59,1055,Travel Agent/Operator,8,4
1171,1,0,0,59,1055,Travel Agent/Operator,8,4
1173,1,0,0,59,1055,Travel Agent/Operator,12,4
1174,1,0,0,59,1055,Travel Agent/Operator,12,4
1177,1,0,0,59,1055,Travel Agent/Operator,8,4
1179,1,0,0,59,1055,Travel Agent/Operator,8,4
1181,1,0,0,59,1055,Travel Agent/Operator,8,4
1182,1,0,0,59,1055,Travel Agent/Operator,8,4
1184,1,0,0,59,1055,Travel Agent/Operator,8,4
1186,1,0,0,59,1055,Travel Agent/Operator,8,4
1188,1,0,0,59,1055,Travel Agent/Operator,4,4
1189,1,0,0,59,1055,Travel Agent/Operator,4,4
1190,1,0,0,19,1055,Direct,1,1
1191,1,0,0,39,1055,Travel Agent/Operator,6,2
1194,1,0,0,10,1055,Direct,4,2
1195,1,0,0,2,1055,Direct,8,2
1198,1,0,0,26,1054,Travel Agent/Operator,8,4
1200,1,0,0,19,1054,Travel Agent/Operator,6,3
1202,1,0,0,25,1054,Travel Agent/Operator,8,4
1204,1,0,0,9,1054,Travel Agent/Operator,6,3
1206,1,0,0,66,1054,Travel Agent/Operator,9,3
1209,1,0,0,20,1054,Travel Agent/Operator,2,2
1210,1,0,0,92,1054,Travel Agent/Operator,4,2
1212,1,0,0,0,1054,Direct,1,1
1213,1,0,0,4,1054,Travel Agent/Operator,6,3
1215,1,0,0,57,1054,Direct,8,4
1217,1,0,0,57,1054,Direct,8,4
1219,1,0,0,57,1054,Direct,8,4
1221,1,0,0,57,1054,Direct,8,4
1223,1,0,0,4,1054,Travel Agent/Operator,4,4
1224,1,0,0,6,1054,Travel Agent/Operator,12,4
1227,1,0,0,3,1054,Direct,2,1
1229,1,0,0,3,1054,Travel Agent/Operator,8,4
1231,1,0,0,19,1054,Direct,4,2
1232,2,0,0,4,1054,Corporate,3,2
1233,1,0,0,0,1054,Direct,1,1
1234,1,0,0,0,1054,Corporate,1,1
1235,1,0,0,1,1053,Direct,1,1
1236,1,0,0,29,1053,Travel Agent/Operator,6,3
1238,1,0,0,5,1053,Travel Agent/Operator,12,4
1241,1,0,0,1,1053,Direct,16,4
1245,1,0,0,4,1053,Travel Agent/Operator,9,3
1248,1,0,0,7,1053,Travel Agent/Operator,1,1
1249,1,0,0,3,1053,Travel Agent/Operator,1,1
1250,1,0,0,7,1053,Travel Agent/Operator,1,1
1252,1,0,0,41,1053,Travel Agent/Operator,10,5
1254,1,0,0,128,1053,Travel Agent/Operator,14,7
1256,1,0,0,128,1053,Travel Agent/Operator,14,7
1258,1,0,0,128,1053,Travel Agent/Operator,14,7
1260,1,0,0,3,1053,Travel Agent/Operator,5,5
1261,1,0,0,5,1053,Travel Agent/Operator,8,4
1263,1,0,0,33,1053,Direct,2,2
1265,1,0,0,28,1053,Travel Agent/Operator,8,4
1267,1,0,0,2,1053,Corporate,4,2
1268,1,0,0,1,1053,Corporate,4,2
1269,1,0,0,0,1052,Travel Agent/Operator,2,1
1271,1,0,0,65,1052,Travel Agent/Operator,6,3
1273,1,0,0,2,1052,Direct,2,1
1275,1,0,0,56,1052,Travel Agent/Operator,10,5
1277,1,0,0,56,1052,Travel Agent/Operator,10,5
1279,1,0,0,2,1052,Travel Agent/Operator,6,3
1280,1,0,0,66,1052,Travel Agent/Operator,4,2
1282,1,0,0,1,1052,Direct,2,1
1283,1,0,0,32,1052,Travel Agent/Operator,20,5
1284,1,0,0,5,1052,Travel Agent/Operator,2,1
1286,1,0,0,1,1051,Corporate,1,1
1287,1,0,0,1,1051,Corporate,1,1
1288,1,0,0,24,1051,Travel Agent/Operator,6,3
1290,3,0,0,8,1051,Direct,9,5
1292,1,0,0,1,1051,Corporate,1,1
1293,1,0,0,1,1051,Corporate,1,1
1294,1,0,0,139,1051,Travel Agent/Operator,9,3
1297,1,0,0,8,1051,Travel Agent/Operator,4,2
1299,1,0,0,0,1051,Travel Agent/Operator,4,2
1301,1,0,0,0,1051,Travel Agent/Operator,4,2
1303,1,0,0,21,1051,Travel Agent/Operator,4,2
1305,1,0,0,36,1051,Travel Agent/Operator,6,3
1307,1,0,0,21,1051,Travel Agent/Operator,6,3
1308,1,0,0,7,1051,Travel Agent/Operator,6,3
1311,1,0,0,7,1051,Travel Agent/Operator,6,3
1312,1,0,0,2,1051,Travel Agent/Operator,4,2
1314,1,0,0,76,1051,Travel Agent/Operator,7,7
1315,1,0,0,1,1051,Direct,2,2
1316,1,0,0,22,1051,Direct,4,2
1317,1,0,0,12,1051,Direct,2,1
1318,1,0,0,2,1051,Direct,2,1
1319,1,0,0,1,1051,Direct,2,1
1321,1,0,0,72,1051,Travel Agent/Operator,4,2
1323,1,0,0,24,1051,Direct,2,1
1325,1,0,0,24,1051,Direct,2,1
1326,1,0,0,4,1051,Travel Agent/Operator,2,1
1330,1,0,0,29,1051,Direct,4,2
1332,1,0,0,29,1051,Direct,4,2
1334,1,0,0,20,1051,Direct,4,2
1335,1,0,0,3,1051,Travel Agent/Operator,2,1
1337,1,0,0,0,1051,Direct,2,1
1339,1,0,0,77,1051,Travel Agent/Operator,6,6
1340,1,0,0,1,1051,Direct,2,1
1341,1,0,0,0,1051,Travel Agent/Operator,2,1
1343,1,0,0,21,1051,Travel Agent/Operator,4,2
1344,1,0,0,1,1051,Travel Agent/Operator,2,1
1345,1,0,0,26,1051,Travel Agent/Operator,6,3
1346,1,0,0,9,1051,Travel Agent/Operator,16,8
1348,1,0,0,139,1051,Travel Agent/Operator,6,3
1351,1,0,0,19,1051,Direct,2,1
1352,1,0,0,11,1051,Direct,2,1
1354,1,0,0,2,1051,Direct,2,1
1356,1,0,0,3,1051,Direct,2,1
1358,1,0,0,1,1051,Direct,4,2
1359,1,0,0,4,1051,Direct,2,1
1361,1,0,0,1,1050,Travel Agent/Operator,6,3
1363,1,0,0,137,1050,Direct,6,3
1365,1,0,0,7,1050,Travel Agent/Operator,6,3
1367,1,0,0,20,1050,Travel Agent/Operator,1,1
1368,2,0,0,10,1050,Direct,4,1
1372,1,0,0,10,1050,Travel Agent/Operator,6,2
1376,1,0,0,15,1050,Travel Agent/Operator,6,3
1380,1,0,0,96,1050,Travel Agent/Operator,4,2
1381,1,0,0,4,1050,Direct,6,3
1383,1,0,0,15,1050,Travel Agent/Operator,6,3
1385,1,0,0,9,1050,Travel Agent/Operator,6,3
1387,1,0,0,76,1050,Travel Agent/Operator,8,4
1388,1,0,0,18,1050,Travel Agent/Operator,6,3
1390,1,0,0,36,1050,Direct,4,2
1391,1,0,0,2,1050,Travel Agent/Operator,10,5
1394,1,0,0,36,1050,Travel Agent/Operator,6,3
1396,1,0,0,11,1050,Travel Agent/Operator,6,3
1398,1,0,0,3,1050,Travel Agent/Operator,10,5
1401,1,0,0,87,1050,Travel Agent/Operator,6,3
1406,1,0,0,15,1050,Travel Agent/Operator,6,3
1408,1,0,0,3,1050,Travel Agent/Operator,4,2
1410,1,0,0,16,1050,Travel Agent/Operator,6,3
1411,2,0,0,17,1050,Travel Agent/Operator,14,7
1412,1,0,0,1,1049,Travel Agent/Operator,6,3
1414,1,0,0,3,1049,Travel Agent/Operator,6,3
1416,1,0,0,11,1049,Corporate,1,1
1417,1,0,0,29,1049,Travel Agent/Operator,6,3
1419,1,0,0,19,1049,Travel Agent/Operator,10,5
1423,1,0,0,11,1049,Travel Agent/Operator,3,3
1425,1,0,0,0,1049,Travel Agent/Operator,2,1
1427,1,0,0,4,1049,Travel Agent/Operator,8,4
1429,1,0,0,19,1049,Travel Agent/Operator,6,3
1431,1,0,0,16,1049,Direct,4,2
1433,1,0,0,2,1049,Travel Agent/Operator,12,4
1435,1,0,0,0,1049,Direct,6,3
1437,1,0,0,72,1048,Travel Agent/Operator,8,4
1439,1,0,0,4,1048,Direct,6,3
1441,5,0,0,17,1048,Corporate,9,9
1442,1,0,0,11,1048,Travel Agent/Operator,6,3
1444,1,0,0,87,1048,Direct,2,2
1445,1,0,0,10,1048,Travel Agent/Operator,8,4
1447,1,0,0,12,1048,Travel Agent/Operator,6,3
1448,1,0,0,3,1048,Travel Agent/Operator,6,3
1451,2,0,0,4,1048,Corporate,3,3
1452,1,0,0,17,1048,Travel Agent/Operator,8,4
1454,1,0,0,12,1048,Travel Agent/Operator,6,3
1456,1,0,0,87,1048,Travel Agent/Operator,9,3
1458,1,0,0,0,1048,Travel Agent/Operator,2,2
1459,1,0,0,4,1048,Travel Agent/Operator,2,1
1461,1,0,0,4,1048,Travel Agent/Operator,2,1
1463,1,0,0,99,1047,Travel Agent/Operator,8,4
1466,1,0,0,27,1047,Travel Agent/Operator,14,7
1468,1,0,0,99,1047,Travel Agent/Operator,8,4
1469,1,0,0,9,1047,Travel Agent/Operator,8,4
1471,1,0,0,9,1047,Travel Agent/Operator,8,4
1473,1,0,0,11,1047,Travel Agent/Operator,8,4
1475,1,0,0,19,1047,Travel Agent/Operator,1,1
1476,1,0,0,6,1047,Direct,2,2
1477,1,0,0,25,1047,Travel Agent/Operator,2,2
1478,1,0,0,6,1047,Travel Agent/Operator,3,3
1479,1,0,0,1,1047,Travel Agent/Operator,1,1
1480,1,0,0,74,1047,Travel Agent/Operator,6,3
1482,1,0,0,0,1047,Direct,6,2
1485,1,0,0,7,1047,Travel Agent/Operator,8,4
1487,1,0,0,3,1047,Direct,8,4
1489,1,0,0,11,1047,Travel Agent/Operator,10,5
1491,1,0,0,68,1047,Travel Agent/Operator,15,5
1493,2,0,0,0,1047,Direct,2,2
1494,1,0,0,6,1047,Travel Agent/Operator,8,4
1496,1,0,0,1,1047,Travel Agent/Operator,12,4
1499,1,0,0,4,1046,Travel Agent/Operator,6,3
1501,1,0,0,8,1046,Travel Agent/Operator,6,3
1504,1,0,0,121,1046,Travel Agent/Operator,8,4
1506,1,0,0,126,1046,Direct,12,4
1509,1,0,0,18,1046,Direct,8,8
1510,1,0,0,121,1046,Travel Agent/Operator,8,4
1512,1,0,0,4,1046,Direct,2,2
1513,7,0,1,4,1046,Travel Agent/Operator,22,22
1514,1,0,0,13,1046,Travel Agent/Operator,10,5
1516,1,0,0,16,1046,Travel Agent/Operator,6,3
1518,1,0,0,3,1046,Travel Agent/Operator,1,1
1519,1,0,0,5,1046,Travel Agent/Operator,3,3
1520,1,0,0,0,1046,Travel Agent/Operator,2,1
1522,1,0,0,0,1046,Travel Agent/Operator,3,1
1525,1,0,0,111,1046,Travel Agent/Operator,10,5
1527,1,0,0,106,1046,Travel Agent/Operator,6,3
1529,1,0,0,0,1046,Travel Agent/Operator,2,1
1531,1,0,0,0,1046,Travel Agent/Operator,2,1
1532,1,0,0,0,1046,Direct,1,1
1533,1,0,0,13,1046,Direct,4,2
1535,1,0,0,1,1046,Direct,4,2
1536,1,0,0,63,1046,Travel Agent/Operator,8,4
1538,1,0,0,9,1045,Travel Agent/Operator,6,3
1540,1,0,0,7,1045,Travel Agent/Operator,15,5
1543,1,0,0,99,1045,Direct,8,4
1545,1,0,0,8,1045,Travel Agent/Operator,1,1
1546,1,0,0,99,1045,Travel Agent/Operator,1,1
1547,1,0,0,99,1045,Travel Agent/Operator,1,1
1548,1,0,0,4,1045,Travel Agent/Operator,1,1
1549,1,0,0,99,1045,Travel Agent/Operator,1,1
1550,1,0,0,15,1045,Travel Agent/Operator,1,1
1551,1,0,0,99,1045,Travel Agent/Operator,1,1
1552,1,0,0,99,1045,Travel Agent/Operator,1,1
1553,1,0,0,99,1045,Travel Agent/Operator,1,1
1554,1,0,0,99,1045,Travel Agent/Operator,1,1
1555,1,0,0,99,1045,Travel Agent/Operator,1,1
1556,1,0,0,99,1045,Travel Agent/Operator,1,1
1557,1,0,0,15,1045,Travel Agent/Operator,1,1
1558,1,0,0,15,1045,Travel Agent/Operator,1,1
1559,1,0,0,15,1045,Travel Agent/Operator,1,1
1560,1,0,0,99,1045,Travel Agent/Operator,1,1
1561,1,0,0,15,1045,Travel Agent/Operator,1,1
1562,1,0,0,99,1045,Travel Agent/Operator,1,1
1563,1,0,0,99,1045,Travel Agent/Operator,1,1
1564,1,0,0,99,1045,Travel Agent/Operator,1,1
1565,1,0,0,8,1045,Travel Agent/Operator,1,1
1566,1,0,0,15,1045,Travel Agent/Operator,1,1
1567,1,0,0,8,1045,Travel Agent/Operator,2,1
1569,1,0,0,4,1045,Travel Agent/Operator,1,1
1570,1,0,0,4,1045,Travel Agent/Operator,1,1
1571,1,0,0,4,1045,Travel Agent/Operator,1,1
1572,1,0,0,99,1045,Travel Agent/Operator,1,1
1573,1,0,0,99,1045,Travel Agent/Operator,1,1
1574,1,0,0,99,1045,Travel Agent/Operator,1,1
1575,1,0,0,99,1045,Travel Agent/Operator,1,1
1576,1,0,0,99,1045,Travel Agent/Operator,1,1
1577,1,0,0,4,1045,Travel Agent/Operator,1,1
1578,1,0,0,99,1045,Travel Agent/Operator,1,1
1579,1,0,0,8,1045,Travel Agent/Operator,1,1
1580,1,0,0,8,1045,Travel Agent/Operator,1,1
1581,1,0,0,99,1045,Travel Agent/Operator,1,1
1582,1,0,0,99,1045,Travel Agent/Operator,1,1
1583,1,0,0,99,1045,Travel Agent/Operator,1,1
1584,1,0,0,4,1045,Travel Agent/Operator,1,1
1585,1,0,0,99,1045,Travel Agent/Operator,1,1
1586,1,0,0,99,1045,Travel Agent/Operator,1,1
1587,1,0,0,99,1045,Travel Agent/Operator,1,1
1588,1,0,0,99,1045,Travel Agent/Operator,1,1
1589,1,0,0,99,1045,Travel Agent/Operator,1,1
1590,1,0,0,8,1045,Travel Agent/Operator,1,1
1591,1,0,0,0,1045,Travel Agent/Operator,1,1
1592,1,0,0,99,1045,Travel Agent/Operator,1,1
1593,1,0,0,99,1045,Travel Agent/Operator,1,1
1594,1,0,0,99,1045,Travel Agent/Operator,1,1
1595,1,0,0,99,1045,Travel Agent/Operator,1,1
1596,1,0,0,4,1045,Travel Agent/Operator,1,1
1597,1,0,0,15,1045,Travel Agent/Operator,1,1
1598,1,0,0,15,1045,Travel Agent/Operator,1,1
1599,1,0,0,15,1045,Travel Agent/Operator,1,1
1600,1,0,0,0,1045,Travel Agent/Operator,1,1
1601,1,0,0,99,1045,Travel Agent/Operator,1,1
1602,1,0,0,15,1045,Travel Agent/Operator,1,1
1603,1,0,0,15,1045,Travel Agent/Operator,1,1
1604,1,0,0,0,1045,Travel Agent/Operator,1,1
1605,1,0,0,15,1045,Travel Agent/Operator,1,1
1606,1,0,0,99,1045,Travel Agent/Operator,1,1
1607,1,0,0,15,1045,Travel Agent/Operator,1,1
1608,1,0,0,15,1045,Travel Agent/Operator,1,1
1609,1,0,0,15,1045,Travel Agent/Operator,1,1
1610,1,0,0,15,1045,Travel Agent/Operator,1,1
1611,1,0,0,8,1045,Travel Agent/Operator,1,1
1612,1,0,0,99,1045,Travel Agent/Operator,1,1
1613,1,0,0,15,1045,Travel Agent/Operator,1,1
1614,1,0,0,15,1045,Travel Agent/Operator,1,1
1615,1,0,0,8,1045,Travel Agent/Operator,1,1
1616,1,0,0,8,1045,Travel Agent/Operator,1,1
1617,1,0,0,99,1045,Travel Agent/Operator,1,1
1618,1,0,0,1,1045,Travel Agent/Operator,1,1
1619,1,0,0,1,1045,Travel Agent/Operator,1,1
1620,1,0,0,147,1045,Direct,10,5
1622,1,0,0,1,1045,Travel Agent/Operator,1,1
1623,1,0,0,99,1045,Travel Agent/Operator,1,1
1624,1,0,0,10,1045,Travel Agent/Operator,1,1
1625,1,0,0,99,1045,Travel Agent/Operator,1,1
1626,1,0,0,4,1045,Travel Agent/Operator,1,1
1627,1,0,0,99,1045,Travel Agent/Operator,2,1
1628,1,0,0,1,1045,Travel Agent/Operator,2,1
1630,1,0,0,22,1045,Direct,2,1
1632,1,0,0,2,1045,Travel Agent/Operator,6,3
1634,1,0,0,147,1045,Direct,10,5
1636,1,0,0,15,1045,Travel Agent/Operator,2,1
1637,1,0,0,12,1045,Travel Agent/Operator,8,4
1638,1,0,0,10,1045,Travel Agent/Operator,2,1
1639,1,0,0,99,1045,Travel Agent/Operator,1,1
1641,1,0,0,10,1045,Travel Agent/Operator,2,1
1642,1,0,0,19,1045,Travel Agent/Operator,10,5
1644,1,0,0,100,1044,Direct,12,4
1647,1,0,0,99,1044,Travel Agent/Operator,2,2
1648,1,0,0,45,1044,Travel Agent/Operator,6,3
1650,1,0,0,15,1044,Travel Agent/Operator,3,3
1651,1,0,0,15,1044,Travel Agent/Operator,3,3
1652,1,0,0,15,1044,Travel Agent/Operator,6,3
1653,1,0,0,15,1044,Travel Agent/Operator,3,3
1654,1,0,0,15,1044,Travel Agent/Operator,3,3
1655,1,0,0,15,1044,Travel Agent/Operator,3,3
1656,1,0,0,15,1044,Travel Agent/Operator,3,3
1657,1,0,0,15,1044,Travel Agent/Operator,3,3
1658,1,0,0,15,1044,Travel Agent/Operator,3,3
1659,1,0,0,15,1044,Travel Agent/Operator,3,3
1660,1,0,0,16,1044,Direct,12,4
1661,1,0,0,99,1044,Travel Agent/Operator,2,2
1662,1,0,0,99,1044,Travel Agent/Operator,2,2
1663,1,0,0,88,1044,Travel Agent/Operator,16,8
1665,1,0,0,99,1044,Travel Agent/Operator,2,2
1666,1,0,0,101,1044,Travel Agent/Operator,6,3
1668,1,0,0,13,1044,Travel Agent/Operator,6,3
1670,1,0,0,99,1044,Travel Agent/Operator,4,2
1671,1,0,0,19,1044,Travel Agent/Operator,6,3
1673,1,0,0,33,1044,Travel Agent/Operator,8,4
1675,1,0,0,99,1044,Travel Agent/Operator,4,2
1677,1,0,0,0,1044,Direct,2,1
1679,1,0,0,2,1044,Travel Agent/Operator,7,7
1680,1,0,0,1,1044,Direct,2,1
1682,1,0,0,15,1044,Direct,2,1
1684,1,0,0,4,1044,Direct,2,1
1685,1,0,0,3,1044,Travel Agent/Operator,6,3
1686,1,0,0,11,1044,Direct,7,7
1687,1,0,0,0,1044,Direct,1,1
1688,1,0,0,37,1044,Direct,8,4
1690,1,0,0,0,1044,Direct,6,2
1693,1,0,0,5,1044,Travel Agent/Operator,2,1
1694,1,0,0,99,1044,Travel Agent/Operator,2,2
1695,1,0,0,99,1044,Travel Agent/Operator,2,2
1696,1,0,0,99,1044,Travel Agent/Operator,2,2
1697,1,0,0,81,1043,Travel Agent/Operator,6,3
1699,1,0,0,1,1043,Direct,6,2
1700,1,0,0,6,1043,Direct,8,8
1701,1,0,0,10,1043,Travel Agent/Operator,3,3
1702,1,0,0,4,1043,Travel Agent/Operator,3,3
1703,1,0,0,7,1043,Direct,1,1
1704,1,0,0,2,1043,Electronic Distribution,1,1
1705,1,0,0,24,1043,Travel Agent/Operator,3,3
1706,1,0,0,2,1043,Travel Agent/Operator,10,5
1708,1,0,0,14,1043,Travel Agent/Operator,14,7
